,OrderID,CustomerID,Region,Product,Category,Quantity,Price,TotalSales,OrderDate,year
306,1fff5201-d1a8-495e-8af8-97a9d23b8eb3,3d00f0ac-f788-4fac-a084-e3530a9d841b,South,Tablet,Electronics,159,1035.61,164661.99,2024-12-02,2024
307,63628bca-70a7-4aa6-b16b-b60d7bc9a26a,4a250ebf-6dda-4292-99f9-b13899313277,West,T-Shirt,Clothing,98,579.36,56777.28,2023-06-27,2023
308,1abcfcba-9b0a-49f1-bf9c-6e9694db2e3a,072f9916-f7c6-4c9a-8046-f13a10d93258,North,Jacket,Clothing,64,1600.69,102444.16,2024-06-01,2024
309,3b3ffe6a-4d44-4d97-88b3-016beaa92233,18495e42-99f2-4794-a4c3-e6eefc9f4914,West,Vacuum Cleaner,Home Appliances,198,684.68,135566.64,2023-01-19,2023
310,6ba30f67-591b-46be-97e1-5abea55bfab2,ba80d0b2-07c0-4843-bb55-b6bb01626f46,South,Vacuum Cleaner,Home Appliances,189,1849.38,349532.82,2022-09-27,2022
311,4e3895db-ffa9-4b66-812e-778e10595f31,8f44553d-6582-40bf-b128-b4c401d5c8fa,East,Headphones,Electronics,41,866.91,35543.31,2022-11-30,2022
312,820b3f62-9024-49c3-bfa8-cfccc1152dfa,7add554e-e6dd-4253-b633-b345c92d5981,South,Jacket,Clothing,53,169.34,8975.02,2023-12-16,2023
313,eaa48de1-717c-4f91-8386-59c770266d28,14a8ef0b-c44a-422e-bed4-02ecf692d8db,East,Shirt,Clothing,219,341.62,74814.78,2022-02-28,2022
314,4eb8411e-ed27-4ba9-b015-d1d27f5133e9,880edfac-f8c9-4846-891f-75c650e69dea,West,Shirt,Clothing,22,1456.36,32039.92,2024-10-25,2024
315,8c914a62-cbd4-4d90-a722-5cce0568c931,2b8250eb-21db-4a96-8392-09a29aaf16b4,East,Washing Machine,Home Appliances,30,159.33,4779.9,2023-08-06,2023
316,71e6a082-d0df-4354-b409-a55a8330129f,59697c1d-17d7-4f7e-af4b-d2e31ea20d1d,West,Dress,Clothing,82,1906.05,156296.1,2022-12-08,2022
317,8b13353c-a474-4250-95a6-5851274de878,4a83c902-bdc2-4eb0-8445-1b8e975fa12c,South,Refrigerator,Home Appliances,65,143.79,9346.35,2023-04-24,2023
318,837cf030-4aba-4d1b-98d7-63324088063c,279800aa-924d-46d8-96c8-b1c967307d06,East,Shirt,Clothing,291,74.45,21664.95,2023-09-01,2023
319,af743960-89c7-463c-8376-e6e47ba7b1a0,877f0f95-e22a-4a96-962f-efa74058a12f,South,Washing Machine,Home Appliances,191,893.44,170647.04,2022-08-26,2022
320,c43d1813-152b-49b6-b56f-a0eeb158215d,f6a7f423-fa5d-4847-b5d7-9c4a2852b5e7,North,Wardrobe,Furniture,188,802.09,150792.92,2022-02-01,2022
321,181889a3-cd3b-44c7-98ae-d123fc0a2353,f3004f36-15cf-4e20-bf90-644bd8877e29,East,Sofa,Furniture,14,1473.99,20635.86,2023-03-22,2023
322,a9ed6bb1-0796-4b06-b19e-e6480dc3346f,9527fd84-8013-4cd2-a585-cab114bcdf6c,West,Air Conditioner,Home Appliances,61,530.94,32387.34,2022-02-19,2022
323,1153e30c-0fde-4b61-bb6d-52814e9f6dd6,7c4f2c01-c4b8-481c-9289-378183fb15eb,East,Microwave,Home Appliances,147,1391.02,204479.94,2024-03-02,2024
324,41fe840d-0bd0-46c9-9833-173855b211b4,c973263b-3ef8-4f8b-bfb7-fcb32f4dd66b,West,Sofa,Furniture,70,1707.12,119498.4,2023-07-04,2023
325,25094a13-5674-4f88-af52-38e227f4284b,01c660b8-5e63-4a9d-b769-10f6eb6425d8,West,Bed,Furniture,45,1622.92,73031.4,2024-02-02,2024
326,5ea41488-c79b-4f4d-939b-67387ee05719,5fcfa894-fdcc-4aef-bf43-87d08f0e9e2e,East,T-Shirt,Clothing,282,1088.92,307075.44,2023-11-13,2023
327,52483adb-d6cb-449c-ae57-710db5da84f9,a2d00758-8ea3-422e-868a-2142dce89b52,East,Table,Furniture,186,1022.42,190170.12,2024-02-26,2024
328,33430cfc-9d4e-415f-8cd1-c1401f533d75,32951e02-5399-4e3b-8c58-7cc39f34ad4e,North,Table,Furniture,122,1582.84,193106.48,2024-08-13,2024
329,47b427cd-8304-4567-b7cd-893bde0f494f,e541c47c-a63e-413a-b8b2-60100c9aab79,North,Dress,Clothing,294,744.13,218774.22,2023-07-31,2023
330,8918cced-cdbb-4626-9805-4cd58bbd7f65,fc24d634-5be5-47d8-89a7-c84be911de8e,South,Laptop,Electronics,159,802.34,127572.06,2024-04-29,2024
331,3abaad66-72e2-4851-af66-bad11b59a32b,4f0a74bb-fa21-4c03-b8e0-3c6e6326d445,West,Vacuum Cleaner,Home Appliances,295,156.76,46244.2,2022-11-02,2022
332,c7ae3795-8eb4-406f-b01c-74b2dd2f545b,59c5ad8f-0d71-43ca-aeec-2339162305ea,East,Headphones,Electronics,239,1363.42,325857.38,2024-01-31,2024
333,2a518ca4-314d-4fa0-9e21-be6ffd5b008c,44a4106d-bda0-410b-ada6-2b08e4e1879a,East,Wardrobe,Furniture,94,1537.89,144561.66,2024-06-01,2024
334,e86fa172-825e-44a0-b15a-3447dc509606,0aafff8a-6a10-45fd-8571-1c772a6ee7ba,South,Air Conditioner,Home Appliances,29,1664.47,48269.63,2022-11-18,2022
335,33dfc8c9-ac73-4658-a030-ab23dba5e645,8a926436-75ba-4fb4-85ad-2af9b1c5822a,South,Jeans,Clothing,83,652.09,54123.47,2024-03-28,2024
336,0c5d249c-44a9-4247-9445-a1a6d5678d42,8bd9a2b4-16ec-4f18-9c89-f6cf5af212e5,South,Dress,Clothing,146,1693.41,247237.86,2022-06-27,2022
337,382e04da-00f1-4c8a-b031-682cb12e3629,5b61c708-6949-4174-a0d8-8a0aaef5c91e,East,Wardrobe,Furniture,141,259.09,36531.69,2024-07-23,2024
338,65956c75-0ee9-49bf-8409-948b81fa58c3,2217fbf9-a2b7-4724-a765-e9939f3097ee,East,Smartwatch,Electronics,87,1187.7,103329.9,2024-03-03,2024
339,46fe76b9-8f06-4c7c-a9d5-9badd8e73968,97e8ef54-15aa-4ce2-9ff2-f43e34e5b403,South,Wardrobe,Furniture,173,1686.63,291786.99,2021-12-31,2021
340,585e5fb7-32fe-4375-b4f5-8258a95d70a3,d3cec170-1e59-43f6-82d6-59da88b002ad,North,Laptop,Electronics,24,1897.61,45542.64,2024-09-10,2024
341,635b6e51-532c-4217-843e-400e78987a42,8f2e9819-0461-4364-81c0-793a46c78608,East,Wardrobe,Furniture,214,1240.04,265368.56,2023-12-23,2023
342,1cef2eb0-8810-4134-8e00-25ce86a75c04,dafeccb7-9f26-4e02-b233-10b8cb833e19,North,Air Conditioner,Home Appliances,149,1287.4,191822.6,2024-10-14,2024
343,1df4c253-2a82-4969-8aea-2a1525af67eb,691274bc-40c7-411f-984d-4e87d34b86a9,East,Microwave,Home Appliances,208,601.89,125193.12,2024-02-18,2024
344,983c3160-e828-4099-a32e-3ea1dece4b20,c03db83c-689d-4130-afc0-6ef7c1d00e85,North,Smartphone,Electronics,226,837.09,189182.34,2024-07-11,2024
345,ba7e20fa-d170-4ebd-bbd7-db5c0f2561f4,eb7e9126-f8f2-48e5-b874-3b789938fc8d,West,Chair,Furniture,74,632.04,46770.96,2024-03-31,2024
346,44508a5a-a730-4de3-9db6-20d3cd85c38d,1e570dfb-aa14-4250-815f-44b7cea422b8,East,Shirt,Clothing,67,1523.72,102089.24,2023-09-04,2023
347,098512dc-c74f-4b5c-871f-b11b4ce1efb9,3dfb3fc0-d4bd-4529-8641-5374bd607405,North,Jeans,Clothing,239,253.82,60662.98,2023-11-07,2023
348,84b5a8cd-51c4-4a75-be5c-718ccdfcbddc,05fb7bbf-561f-40d7-afdd-2ad7a6b6a91e,West,Table,Furniture,50,110.7,5535.0,2024-09-25,2024
349,ab554bad-42d2-4199-a6b0-d20a25ed66ec,d5d75624-a564-4e6d-b599-7f59c8d61988,West,Microwave,Home Appliances,82,1628.82,133563.24,2022-03-05,2022
350,99235602-9d2e-4afc-90e3-2f6e4f0490ad,3e3997a4-61c2-4ff8-8925-38df4fa96e6e,East,Table,Furniture,256,1991.98,509946.88,2024-04-13,2024
351,b1f26e7f-0c04-419f-aaaa-e83110e7b874,aaa6dc38-e9b2-4685-a9b2-15fc86fecc7f,West,Washing Machine,Home Appliances,255,56.12,14310.6,2024-06-19,2024
352,7ac4699f-02b6-4e6b-9173-90de8684ac40,094fcfea-fcba-474f-b5f1-1b32a9983374,West,Microwave,Home Appliances,111,1170.85,129964.35,2024-09-13,2024
353,4676f065-ea72-440d-8375-a517ad5da52b,41418ddd-6b7d-4f2b-a20f-7bdce1d67b69,North,Tablet,Electronics,254,1199.06,304561.24,2024-02-29,2024
354,2a5bd27e-a89c-4b18-b80a-9f983df14291,b2225881-7588-4a7b-899c-31aff50c76d4,West,Dress,Clothing,5,1695.87,8479.35,2024-05-16,2024
355,6d1c916c-97e3-4a81-ba8c-defa80531b2c,4558c640-b6d3-41e8-91c0-a00536124799,West,Chair,Furniture,188,1530.07,287653.16,2022-02-28,2022
356,9ca5846f-e199-4a72-a11a-ffd8c3d8ffc5,319ee4c0-da75-4b3c-ae7e-dfdece8e2906,East,Headphones,Electronics,27,1144.86,30911.22,2023-04-09,2023
357,0d4fc9a9-f8f8-4ecb-9172-118157c5d284,d5488023-38f1-4a76-80a8-8d8e7657ee42,South,Dress,Clothing,148,156.33,23136.84,2024-10-26,2024
358,d310c8da-3cfd-4319-9bb9-de66835dec26,54fa01eb-c901-4c8d-97d4-f8e3f265b518,West,Dress,Clothing,61,266.04,16228.44,2024-11-06,2024
359,10435b5c-9df7-49f1-be69-4b92c1754cea,df190951-8852-45bc-87a1-41a6cc4a8216,North,Washing Machine,Home Appliances,174,1120.09,194895.66,2024-09-08,2024
360,dacfed99-7fbe-411d-8252-efb3450fa43b,87a60a15-5c0e-4d70-b65b-aa9c4ee5e751,East,Table,Furniture,261,808.76,211086.36,2024-01-16,2024
361,f79aef64-d757-402b-aec0-a2d054b167cf,0ac9eda9-fd0b-45c9-b464-4e870f709223,North,Laptop,Electronics,71,1430.05,101533.55,2022-05-09,2022
362,b13eecc1-31a4-4eb4-8baf-fbfe3a0eabff,6498091b-446e-4e4f-8317-78ae86be5cae,West,Microwave,Home Appliances,264,288.16,76074.24,2022-01-16,2022
363,67a0aed5-082b-4434-81cc-6fd84b09ca1d,a25c9f7a-a6b4-43c6-8c1f-8a8c313e3f8e,East,Bed,Furniture,154,1191.51,183492.54,2024-02-03,2024
364,d58bdbbc-3dbf-440f-af83-233a64ca191d,a1dbdc35-d0f7-4130-ba01-30be09a6aa99,West,Shirt,Clothing,9,743.03,6687.27,2022-06-01,2022
365,7dd2b35c-1027-4ac1-b91b-a7485e6cbbae,2817ce17-75b7-4cbb-81f8-64cd19171edc,North,Air Conditioner,Home Appliances,158,1595.54,252095.32,2022-12-27,2022
366,aa94b58b-c79a-438d-a86b-79fb33717a62,6854833e-b706-400f-bb37-09ab3239f282,North,Washing Machine,Home Appliances,297,1159.49,344368.53,2024-03-15,2024
367,25389b84-0e8d-4ed7-8c83-c497d2635f4c,cb4ed779-3a37-49a2-90c6-d3b301e9839a,North,Microwave,Home Appliances,269,1261.76,339413.44,2024-10-26,2024
368,e292a8ac-6576-4529-80fc-d31c13d0583b,74a1f0e3-9360-434d-beb7-5c9737494744,West,Table,Furniture,17,1149.41,19539.97,2023-07-29,2023
369,3d823fd9-2f64-47e1-8966-0eaffdae3607,7083582d-3b21-4ec9-8734-cc10162014bd,North,Sofa,Furniture,226,634.25,143340.5,2023-10-17,2023
370,cb810802-5915-4cfd-bed6-f9deb702798e,1d5ffa9e-5dda-496d-b572-8a8383e5fa4b,South,Microwave,Home Appliances,211,1008.62,212818.82,2024-04-28,2024
371,964847d9-6710-41de-bfe4-d1066ad3917f,d85d7884-a5ad-408a-aada-f8f850264727,West,Smartphone,Electronics,266,422.61,112414.26,2024-06-29,2024
372,8b9719bc-6754-408e-b5ce-c41d4f0f0e4c,1b5b51c7-32e9-4104-af53-9057fad438de,East,Air Conditioner,Home Appliances,193,634.37,122433.41,2021-12-24,2021
373,205d055d-25ab-42b9-a726-5e0b346539b6,ccbdee48-ce53-49eb-b67c-9ca59d17dd16,South,Air Conditioner,Home Appliances,176,1097.08,193086.08,2023-02-14,2023
374,10f018ee-56ed-49e4-8fcb-565cc4ce1c3c,9a1c2318-3582-46c2-b33d-c085e725e373,East,Microwave,Home Appliances,127,565.22,71782.94,2022-06-06,2022
375,673be6ff-cae6-4be0-8f53-ef17e08a0aa5,a6633eb4-fe81-41e2-96de-82fef9af67c1,East,Chair,Furniture,148,1412.75,209087.0,2024-07-27,2024
376,2af03b02-93af-49c8-ad47-5e09ac3ff1af,3bb4cfa8-173d-4da9-8224-77bdfe82ecc6,West,Shirt,Clothing,179,1125.37,201441.23,2022-11-13,2022
377,94bca28c-56f3-4f37-842e-394f079896cc,d279b339-aea9-40b3-85cf-d6243ac3a867,East,T-Shirt,Clothing,294,1356.48,398805.12,2022-10-19,2022
378,285a3912-1157-4924-bbea-32951f3d3f82,af12d18c-4619-4fb9-9c92-fc0eb323e8f0,West,Washing Machine,Home Appliances,75,588.0,44100.0,2022-06-08,2022
379,b87ecaee-303c-4833-86a0-9c8f2052eb3e,a56cf9e3-87ed-46c4-a05e-eaf0c2b2bf7d,East,Tablet,Electronics,227,1315.38,298591.26,2024-11-25,2024
380,c6164bee-aef9-453a-90c8-6e049d0c5d3d,1c0f881b-6cd0-423b-8ee4-518bb7174a58,West,Table,Furniture,276,549.55,151675.8,2022-11-08,2022
381,ee545f91-4155-44df-a92e-1de25279e4e3,448601ff-7131-4d6b-98c4-b32a55b70a9c,East,Sofa,Furniture,123,492.49,60576.27,2022-09-10,2022
382,7c3396e8-6d4c-4ec1-a8ec-cdd154c0d58f,64849314-88f2-4dbc-b047-2da1b25a5afb,South,Sofa,Furniture,52,832.47,43288.44,2023-02-08,2023
383,df5edd4b-2b2d-4424-94f5-9728f3445d3c,f3e38986-d1a1-4936-bac3-780d8afb87a6,West,Smartphone,Electronics,3,1929.39,5788.17,2022-05-29,2022
384,11abbaef-325f-4e56-9668-b0b9bc42c632,a11cf02d-dec6-4dbd-a03f-50fb8aa55c92,South,Vacuum Cleaner,Home Appliances,245,1304.57,319619.65,2024-08-31,2024
385,2a6f1ceb-7e09-4bfa-ac64-63252f09c6f6,b559536e-c4a3-4ea7-9c9a-14f305251fd1,East,Jacket,Clothing,31,1816.79,56320.49,2023-02-27,2023
386,4106a5fb-5f2b-4be5-be9a-fd1143263616,aa3284c7-cf3b-431b-b278-5e12a64ae2e3,North,Wardrobe,Furniture,20,1827.33,36546.6,2024-01-25,2024
387,fb1d007c-9c21-4c90-80af-7c26dbf6c89d,1a44dabd-4709-4724-9f50-414b5b9ae3f7,South,Microwave,Home Appliances,19,1994.37,37893.03,2022-01-21,2022
388,59458cc7-0075-48b7-a0cf-04568ada08c0,2510ad31-dd9a-4624-a834-cfc33e9084dd,West,Microwave,Home Appliances,149,1754.72,261453.28,2024-10-21,2024
389,8b8b2859-2166-4452-bff2-8e6473322a77,fa5fec06-b06b-42a4-a145-854dd2fa533d,North,Dress,Clothing,55,1857.63,102169.65,2023-04-04,2023
390,f204b66d-f8a7-4090-b143-a371b58065d9,adf95675-7b58-42f8-8209-b010060e4380,East,Shirt,Clothing,279,1053.39,293895.81,2022-07-03,2022
391,ff9a4f39-932a-4a3b-81b3-30375abc9995,bddab71f-ec9d-46b8-ad17-bb14f0b233e5,South,Washing Machine,Home Appliances,99,1619.54,160334.46,2023-06-02,2023
392,4f0f26c5-caf8-44dc-9b3f-73f0d94d9471,78ce8a34-7a7a-4fa3-9447-19807ad6201d,East,Bed,Furniture,132,1440.01,190081.32,2023-07-01,2023
393,c3bd38fe-69d6-48f3-8318-efaef3791e11,cbc668d0-157b-4c8f-98f4-81e21ccda742,North,Jacket,Clothing,291,1352.06,393449.46,2023-06-29,2023
394,b2877122-e9c1-4d8b-bf24-0fe33a82d3e8,80d8f3b7-fe3b-4a05-93d8-f9435fa7ecbe,South,Wardrobe,Furniture,208,1655.71,344387.68,2024-10-21,2024
395,3d46b802-5c0e-4ab6-9acc-03678fe7463f,79e901cf-c9c6-4a4c-bef6-652e684f35a5,East,Headphones,Electronics,49,377.71,18507.79,2022-03-31,2022
396,b1f13302-b170-4ce3-a3e1-d19a988ba1b2,e0cd08f9-c234-4032-a7b5-1a5c73d698f8,South,Washing Machine,Home Appliances,128,23.59,3019.52,2022-10-03,2022
397,1c98223b-3b88-4680-a383-1e09cd24e55f,af760c37-693f-4959-9a6d-200d926219d7,West,Bed,Furniture,137,1908.53,261468.61,2022-05-28,2022
398,e85e85cc-2285-4cba-8512-d5574993855d,396b078a-7dc1-48a4-9ba3-7b98876f1275,East,Tablet,Electronics,185,1388.61,256892.85,2023-02-28,2023
399,39d788ac-4aae-4353-85ef-06c6fb8894d7,10591630-87aa-4841-a015-e4c886935be1,North,Headphones,Electronics,158,327.84,51798.72,2023-03-14,2023
400,b3044ef8-f031-463c-a615-847935eb0d7f,ef5f9dd0-9683-46e8-83f9-74a92bcbf706,East,Tablet,Electronics,189,1233.1,233055.9,2023-11-23,2023
401,c9dae96b-ed33-416f-a0cf-45c134eaf5a0,0fcb8049-3d89-41a0-a027-f1a0b321888c,South,Bed,Furniture,79,915.41,72317.39,2022-07-26,2022
402,7184566b-bc86-4667-89da-97ce6b646071,ef2f3c0c-35ea-4375-996d-3d998f33e8e1,East,Air Conditioner,Home Appliances,242,1517.13,367145.46,2023-07-05,2023
403,d93b252b-12d2-4042-bef7-d1ae9bdcd57c,92a66785-50a1-470b-bdcf-79eeea5700e5,South,Wardrobe,Furniture,42,1055.76,44341.92,2022-12-02,2022
404,e99da219-2e87-4730-acf4-0d4290119cbd,349b8cf9-0a86-4c31-88f4-7487c005c85c,East,Smartwatch,Electronics,58,132.9,7708.2,2023-05-18,2023
405,0f5eafdc-fac6-4377-8e1e-8883129acba0,a65ac95e-4dec-4db2-8a6d-ccc85ec4bb0d,South,Table,Furniture,168,1710.43,287352.24,2024-09-30,2024
406,24870706-a0c7-4e68-92a9-dc7d969e5828,fbbab29f-6f79-43eb-bf89-3933bc5288de,West,Smartphone,Electronics,299,982.77,293848.23,2023-10-07,2023
407,b3f55ddb-c27e-4c25-ab55-c0180ab16a7f,04fa34ce-464b-4ec5-8ca6-6009d8ae93c2,West,Headphones,Electronics,68,1031.36,70132.48,2022-09-09,2022
408,93b01370-4d3d-4157-80ef-84ae750208a4,a1caaa10-a64e-4897-a2ed-b5f8185f89a4,West,Smartwatch,Electronics,237,1348.81,319667.97,2023-11-28,2023
409,17eb8211-a99d-4c2b-9b1d-d6033529f38a,c5e6b803-33b6-4e29-bfce-62c0ddc7a031,East,Headphones,Electronics,131,1634.74,214150.94,2024-07-17,2024
410,22956d08-1966-4269-a463-84bc7020a429,18709de8-4138-45bf-973f-b9c9d441e35a,South,Laptop,Electronics,217,695.61,150947.37,2022-04-28,2022
411,72193881-d1b2-4889-b3e3-7ca8e2d3afea,d974cb6d-8de8-425d-a741-13544cc9a41d,North,Laptop,Electronics,242,73.15,17702.3,2023-12-10,2023
412,ee2ee4c3-b6f4-4f9a-9002-f34b0415e398,a5a9a981-32c8-4e03-b917-d8ef37c7b44b,West,Table,Furniture,216,755.18,163118.88,2024-01-09,2024
413,bc443f36-170e-4370-b265-f259905d5280,3e4ef160-50bd-4424-837c-cce087d2126e,West,Vacuum Cleaner,Home Appliances,193,169.7,32752.1,2024-10-19,2024
414,904b74ea-30fa-4ec0-a7b4-ad87bbeff77c,c6a93a30-77ff-43d2-bf6b-40de33b76187,South,T-Shirt,Clothing,92,1985.77,182690.84,2022-01-25,2022
415,79850af9-cb05-4784-a533-20d4dc80dde3,4960fcdb-17e0-4f4b-9873-471fc8539721,West,Table,Furniture,2,1514.8,3029.6,2022-11-06,2022
416,bd43ac9a-84f4-408d-a8f0-3f6cbe46bcc7,a8f26521-3656-4295-87f3-ef87c59f14cd,East,Air Conditioner,Home Appliances,218,1068.55,232943.9,2023-04-07,2023
417,52d220f8-adee-49db-b403-4109b88d4284,e7d4c325-ea01-43ff-b421-58fc42b60612,South,Bed,Furniture,178,318.69,56726.82,2023-05-17,2023
418,38cd6c30-e6c2-4369-a088-b761b3888ffa,ada06617-54d3-49f6-a703-081144bab4b9,South,Laptop,Electronics,215,1233.7,265245.5,2022-11-26,2022
419,22245e85-1a8b-4d2a-8dda-c8e7f3607013,fe50bbd7-cc21-4bc8-8ae3-f760ad9f6516,North,Table,Furniture,35,210.78,7377.3,2022-06-18,2022
420,b7ab88d4-d771-49b4-805c-d5f875391548,41fd9f4f-642f-4c8d-a2fa-5c489919ca52,North,Air Conditioner,Home Appliances,25,497.02,12425.5,2022-06-28,2022
421,22e4d01e-4375-4797-80e8-9b0dbb0617ef,01336bc4-e4f8-4d7c-9950-9111f51a4bb3,North,Vacuum Cleaner,Home Appliances,120,1084.12,130094.4,2022-02-15,2022
422,4e87bada-a9ad-4fcd-bb8f-f881dc1a3495,7a52283a-008f-4909-8dc4-272075662602,North,Wardrobe,Furniture,149,475.98,70921.02,2022-07-22,2022
423,365533b9-0ded-4bda-ad54-93128b4239ca,11064a2e-3c24-483c-873d-399c8bfbbaee,East,Jeans,Clothing,155,1753.75,271831.25,2024-06-26,2024
424,f6a5b02d-2b3a-4a6c-8156-26fb8090851f,bc720daf-b50a-4fba-943d-fc3e0bcd6933,South,Washing Machine,Home Appliances,141,131.31,18514.71,2024-01-24,2024
425,320fe7fb-c569-45c5-aebd-80e0389ce757,97270abb-e113-42d8-897a-7b86cf12d815,South,Air Conditioner,Home Appliances,254,103.3,26238.2,2023-01-31,2023
426,7f80c25a-53c8-4341-afaf-2fce3267db3b,c46e8e16-a0b7-4f7a-95f5-10b3324048e7,East,Air Conditioner,Home Appliances,164,1395.65,228886.6,2024-11-26,2024
427,29571912-7cb9-4129-a74c-bf1752e976f2,d946865e-d360-4577-9141-d0eb1ab2bd3d,West,Chair,Furniture,193,375.92,72552.56,2023-05-05,2023
428,8c096bd6-3528-4f09-b822-8cc6a7e685df,8e8f9509-31f3-482d-8e2b-0b21a761f0f9,West,Table,Furniture,154,1716.51,264342.54,2022-11-19,2022
429,e0f30ad8-e92e-4c8b-83ac-a12a0b32b4ed,e008c1b7-70ab-4bae-a519-f94548a158aa,South,Refrigerator,Home Appliances,288,831.23,239394.24,2022-05-08,2022
430,ee9a5eec-0c4c-4e93-84a4-65c39fc5bb6a,2ef3aa72-4610-41fa-8424-485c35dfcd80,West,Bed,Furniture,125,517.44,64680.0,2022-01-27,2022
431,9492f353-27e4-4be7-842a-9e80b4e0089c,8059995e-f81c-4a96-aed2-2cab86e4b959,East,Headphones,Electronics,190,194.0,36860.0,2024-02-22,2024
432,5a365a2b-1fb7-4078-8d75-0ad243c8a636,3bcabcb2-32a0-473d-a85d-6883fd52db78,South,Tablet,Electronics,194,1350.61,262018.34,2024-05-23,2024
433,ea3908d0-b545-416c-8af4-e35533e3c7bb,bef41b44-c71e-4182-b8ae-fa67a2655049,North,Smartphone,Electronics,287,441.86,126813.82,2023-09-11,2023
434,56612737-e2e8-44d6-b86b-24c8a31939e5,73fc0574-e981-448a-8912-85320bb673d0,South,Jacket,Clothing,8,431.5,3452.0,2023-11-23,2023
435,01442f08-470c-4b97-af63-3c4c454f5470,bbb4aeae-79f6-4866-aad3-5ea4945a7e38,South,Headphones,Electronics,125,1394.3,174287.5,2023-12-06,2023
436,54357eda-6fa1-46d4-ab8f-fc9268fbe66c,e1016aee-e3da-4de4-8d14-d7f8b3478fc0,South,Microwave,Home Appliances,283,650.01,183952.83,2023-06-19,2023
437,cb354d37-1b13-4ec1-93af-3d312b8af0fb,011cd346-8b81-4b93-896b-ad00bb62f17d,East,Vacuum Cleaner,Home Appliances,274,1300.96,356463.04,2024-12-02,2024
438,ea53a146-899b-4339-aca7-bbf78722a5fb,4059bce8-f911-4492-be6b-ce220727ef95,East,Jacket,Clothing,263,1766.8,464668.4,2023-05-03,2023
439,705771e0-a989-4e86-98ce-0c1d30039952,2fcc52c5-7533-4f72-9d09-7950c6109a12,West,Headphones,Electronics,164,1829.52,300041.28,2022-07-23,2022
440,0b53f351-a42e-4265-850e-07cfd796361e,1255a3dc-0929-4425-968f-52b204543cc6,East,Shirt,Clothing,24,1129.42,27106.08,2023-08-19,2023
441,471addcf-328d-4564-8132-311cb624c4cf,6cdf5a24-52fb-404f-bcab-58c66810b3f3,South,Sofa,Furniture,134,1111.09,148886.06,2023-12-14,2023
442,8761fbb6-0fb9-43e8-8eac-44b47fad52ef,8fee10fd-afc5-4c22-9ca8-e37eb4b140d0,West,Jeans,Clothing,101,666.43,67309.43,2022-06-07,2022
443,609e0a77-fb10-4b13-98bb-4845d728bfe0,97e1c14f-5e12-428f-9651-d7fd1426a9c6,West,Bed,Furniture,282,1312.67,370172.94,2023-09-13,2023
444,116ab770-1385-44e9-b744-62311519964e,773ac710-8a23-4452-9088-c0d3c42e3cbe,East,Shirt,Clothing,252,927.05,233616.6,2023-08-09,2023
445,2f64d9ed-c0c1-43a1-9350-21e09b2d6b0e,0a1a0035-ed6a-43c5-87d3-42f4317deb72,East,Table,Furniture,280,981.75,274890.0,2022-03-28,2022
446,ec079671-49f2-4c44-8746-a0cb83cdfa85,5a236dd4-778d-4aec-b5c2-d0608b6e8901,North,Laptop,Electronics,25,1531.03,38275.75,2022-01-04,2022
447,4d449d70-7f01-478d-9748-0878c9a3217c,ae0ba3ab-2b18-48d0-9846-d1f16a4376ef,West,Table,Furniture,35,1417.27,49604.45,2024-03-14,2024
448,f03dbb5d-6a68-4ba7-82ca-9b7baf169ae0,5d25f548-4772-4f1b-b801-b9824a289148,North,Wardrobe,Furniture,234,752.67,176124.78,2024-03-06,2024
449,3855c1f0-ab38-48f2-b277-d1f1e51a5899,ef477bd6-a0db-48ac-b76c-1fdee1e98faf,West,Refrigerator,Home Appliances,4,1069.1,4276.4,2024-07-02,2024
450,158855ed-dc5d-400b-b18d-43b3e3d14f4b,00609253-6821-4bb6-94e3-ae58a0b57049,West,Laptop,Electronics,272,1447.16,393627.52,2024-11-16,2024
451,fda4eff9-679a-445d-b98e-5d78ee3ebdf7,a4d98116-6dc4-464f-80e0-094d8cb87bbe,East,Smartwatch,Electronics,221,1614.27,356753.67,2022-12-16,2022
452,4daa74fc-7d99-4594-bea9-78cce027a31e,63625743-2b78-44e9-bc35-5b0f4f15f344,South,Laptop,Electronics,269,306.31,82397.39,2023-04-13,2023
453,95c68932-f0ed-4b86-9663-a616e209d7bd,8933687c-9cbc-4d8c-9b83-9d2a7f776ef5,South,Jacket,Clothing,137,1591.92,218093.04,2022-01-31,2022
454,874fdcc9-a3fe-430d-9e41-720997a2f282,dc876860-ef25-4b64-8b3a-b87ecde1a7d4,North,Shirt,Clothing,236,1134.35,267706.6,2022-04-29,2022
455,0ccb585b-13a6-4a5c-9cb4-f852560a1d43,ea7743f6-5d4d-458e-838b-3ce26efc9bdd,South,T-Shirt,Clothing,17,196.07,3333.19,2022-07-08,2022
456,946d6a20-97d6-47a8-a7bd-8716203d002c,192cc568-b5bc-44a3-9d40-2bd53e353428,West,Air Conditioner,Home Appliances,244,121.67,29687.48,2022-02-06,2022
457,33520495-36e0-42f7-b7de-83dfc7f86112,d56f7525-b221-40de-8bfd-06ae274d2d1f,North,Sofa,Furniture,256,1692.21,433205.76,2023-11-19,2023
458,44a8fd3d-0958-40ce-9048-8536dd00214a,7a99ff9e-ac1f-4b42-9d26-64030256207b,East,Smartwatch,Electronics,22,467.24,10279.28,2023-07-20,2023
